ID,SVS_Friendship,B_ArguedWithFriend,B_metWithGroupOfPeople,ColumnID,Text,Group,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male
114394,1,1,4,Behaviors7days,"Last Tuesday I went to doll making class and beading class at the Senior Center, of which I am a lifetime member. I helped do the dishes after my husband made supper (he cooks once a week). I spent a great deal of time last week putting things away in the house because my son just graduated from college, and he had a bunch of things that he didn't want to move into his new house. I spent some time finishing up a cat doll I made. I spent time every day walking for exercise. I spent time at the thrift store, where I volunteer once a week. I spent time feeding some cats that live on our property (in a rural area). I spent some time sending my son a copy of his birth certificate today. I spent time cooking supper every night, except the nights when I went out of town and to a restaurant with my husband and my son who was visiting from out of town. I spent time decluttering my room. I spent time relaxing on Sunday. I didn't go to a picnic that I was invited to on Sunday, because I don't particularly like the person who invited me. I spent time writing and rewriting my goals. I spent time every day learning Spanish. I spent time learning to play the piano.",v,228,73.36,7.5,99,68.56,15.2,13.6,76.75,66.23,51.32,18.86,16.23,12.72,0.44,0,2.19,0,2.63,17.11,7.46,0.88,13.6,3.07,2.19,3.95,1.32,14.47,1.32,6.14,3.95,2.19,1.75,0,7.46,1.32,6.14,0.88,2.19,0.44,0.88,0,2.19,0,3.07,3.07,0,0.44,0.44,0,0,0,0,0,11.4,3.51,1.75,0,0,0,0.44,7.89,2.19,0,0,4.39
115056,7,1,3,GuidingValues,"My most important values that guide my life are self control and my respect for others. Without these two very important attributes , I believe that I will stray off the path that is consumed in light and I will plunder into the darkest abbyss of this wide-ranged planet. Most people have these same attributes and I know that these are the attributes that make us as a species so unique.",v,70,15.41,3.95,86.85,84.26,23.33,20,85.71,72.86,61.43,25.71,11.43,10,1.43,0,0,0,14.29,27.14,5.71,1.43,10,8.57,4.29,7.14,0,12.86,10,4.29,4.29,1.43,0,2.86,15.71,0,15.71,2.86,7.14,0,0,0,5.71,0,4.29,4.29,0,0,0,0,0,0,0,0,8.57,2.86,2.86,0,0,0,0,4.29,0,0,0,0
115056,7,1,3,Behaviors7days,"through the past week i have went fishing at the lake near my house, I have celebrated mothers day by ordering pizza from Abby's legendary pizza and I have mostly studied for my university health tests. I usually clean up and make dinner everyday for my family so my life is usually very tiring and boring.",v,56,35.59,3.12,98.61,47.3,28,19.64,82.14,73.21,55.36,16.07,14.29,14.29,0,0,0,0,1.79,10.71,3.57,0,14.29,7.14,8.93,7.14,0,12.5,12.5,3.57,5.36,3.57,1.79,1.79,8.93,1.79,7.14,0,1.79,0,5.36,0,0,0,8.93,5.36,3.57,5.36,1.79,3.57,0,0,0,0,7.14,1.79,0,0,0,0,0,3.57,3.57,0,1.79,0
118380,0,2,2,GuidingValues,"I live by one word: respect. This is respect for yourself, for others, and for your surroundings. I follow this to the letter and it lets the beliefs of most religions and social beliefs into their most simplistic form. Beyond this, I have a special attention to nature. My mantra is ""We are not meant to live with nature but instead, to be one with it. I see this as both literal and spiritual. with this spiritual path and my belief in respect, my path of how I treat others and the path I follow in life are complete. My beliefs have guided me o be a member of Greenpeace and the sierra club, and to do things like go solar and carpool. As for the respect part, I believe that this fits right in as I do not kill plants or animals indiscriminately, nor do I require those in my company to follow my path as I respect their beliefs. This does not mean I do not actively discuss my beliefs as I attempt for them to see my viewpoint. ",v,181,29.25,1,99,54.56,18.1,17.68,82.32,71.27,64.09,23.2,15.47,11.6,1.1,1.1,0,1.66,7.73,17.68,3.87,1.1,17.13,7.73,1.66,9.39,2.76,13.26,2.21,3.31,5.52,2.21,0,3.31,11.6,0,11.6,5.52,0.55,0,0.55,0,6.08,0,3.31,2.76,0.55,0,0,0,0,0,0,0,11.05,4.97,3.31,0,0.55,0,1.1,4.42,0,0,0,0
118380,0,2,2,Behaviors7days,"Bough a new pc monitor, caught up on dvr'd tv shows, and went to work. organized my tackle box and went fishing with my daughter. rarely eat breakfast, but I eat lunch and dinner. Im dieting so I avoid food that I haven't made myself. Monday  Friday I got up, had coffee, and went to work.When I left work I went to gym then some days I went to TSC for supplies for work.Once I got home, I made and ate dinner, watched tv, played on computer (catch up on daily events around the world and check weather) then usually off to bed for the next day. Today I purposefully did nothing. Even with this though, I fixed my dishwasher, did dishes, and cleaned up the house a bit. Took a nap in the middle of the day and played on the computer while watching tv.",v,148,64.99,1.14,99,62.77,18.5,11.49,74.32,70.27,50,12.16,10.81,10.81,0,0,0,0,1.35,10.81,6.08,0.68,14.86,3.38,5.41,10.14,1.35,17.57,2.7,4.05,3.38,0.68,2.7,0,6.08,0.68,5.41,0.68,2.03,0,0.68,0,2.03,0,2.7,2.7,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.68,0.68,0,0.68,0
118766,2,2,1,GuidingValues,"Everyone needs a philosophy in order to function properly in society. I can explain mine briefly. The foundation of my ideology is that reality is objective and that we must use our logic and reason to properly understand reality. In order to make ones way through this world most efficiently, they must act in complete self-interest. Even altruism is hedonistic in its reasoning. The best way to allow for this to happen is through capitalism and the free market. We are rewarded for our hard work and only  those who are willing and able to work will be compensated for their contribution to society. This is true of all great men and women since the beginning of time. ",v,118,63.92,92.04,20.4,73.26,14.75,24.58,81.36,66.95,56.78,15.25,8.47,2.54,3.39,0,0,1.69,6.78,15.25,4.24,0,17.8,10.17,2.54,5.93,0,15.25,5.93,1.69,11.86,3.39,5.93,2.54,13.56,1.69,11.86,4.24,5.08,3.39,0,0,0,0,3.39,3.39,0,0,0,0,0,0,0,0,13.56,3.39,1.69,0,0,0,0.85,10.17,0,0,0.85,0.85
118766,2,2,1,Behaviors7days,"My typical day is as follows: / Wake Up / Go to gym / Eat  / Masturbate / Shower/Grooming/Oral Hygiene / Eat / Go to work / Eat / Go home / Eat / Study  / Write / Consume Media / Stretch / Rinse off/Oral Hygiene  / Sleep /  / Some more unique moments from the past week include: recycling old electronics, helping a friend move into a new apartment, having sex with an Asian woman who I met at the laundromat, watching the UFC, and going to the movies. ",v,75,98.78,40.06,93.95,81.12,75,21.33,69.33,64,33.33,4,4,2.67,0,0,0,0,0,13.33,9.33,0,13.33,2.67,0,2.67,0,21.33,10.67,5.33,4,2.67,1.33,0,1.33,0,1.33,0,0,0,0,0,1.33,0,4,4,0,0,0,0,0,0,0,0,8,4,1.33,0,0,0,1.33,4,0,1.33,1.33,0
118767,0,2,4,GuidingValues,"I value being independent and resilient, as I am extremely introverted and neither enjoy the company of other people nor wish to ask other people for assistance. The ability to be independent comes via my love of learning. It does not intimidate me to make home repairs or maintain machinery around my farmstead because I am curious about how things work and love to work with my hands. Although most people think of me as an intellectual, I actually like a nice balance of mental/physical in my day to day life. So, I do farm chores, repair furnace, plumbing and electrical, etcl but I also spend a great chunk of my day researching ecological literature, writing grants, and analyzing data. By far, the greatest love I have is not people, it is the natural world and the other sentient beings that call earth home. My formal education is in ecology and, although I have spent much of my professional life as a statistician, I still consider wildlife and ecology my passion. I believe in living a simple life -- no car, minimal possessions, no cable TV, no vacations, etc -- in hopes that I can reduce my impact on the planet and actually have TIME to enjoy life rather than participate in the chase for money that robs one of time and just leads to stress. I am vegan because I believe that it is not necessary for me to cause ANY other living being to suffer just for me to have unnecessary things or foods. I do not destroy any beings that come into my home or eat from my garden. I garden without the use of motorized tools and do not use chemicals Care of the land and of other species --to do no harm and use only what I need -- is the guiding value of my life.",v,309,44.32,1,95,66.14,28.09,18.77,81.88,70.23,57.28,13.92,10.36,10.36,0,0,0,0,3.56,15.21,4.85,0.32,14.56,6.8,4.53,9.06,3.56,14.24,7.44,1.94,1.94,0,1.29,0.97,17.8,1.29,16.5,2.59,3.24,1.29,1.94,0.97,7.12,0,6.15,4.53,1.62,2.27,1.62,0.65,0.32,0,0,0,7.12,3.56,0.97,0,0,0,0.97,1.62,0,0,0,0
118767,0,2,4,Behaviors7days,"I worked on MTurk all afternoon before deciding to go for an evening walk. I ate dinner and watched television until the late local news was finished. Then I read for an hour before going to bed. Tuesday was a repeat of Monday. On Wednesday it was very hot and humid. I decided to take the day off and go hunting for morel mushrooms. I rode my bike to the public woodland and walked in the woods for 3 hours (with no luck). I biked back home and had to rest for awhile afterwards since I overheated and developed a migraine as a result. That night, I ate asparagus that I had harvested. On Friday, I did laundry then cleaned the entire house thoroughly, and then mowed the lawn. All of this in preparation for my Mother coming over for Mother's Day on Sunday. On Saturday, I cooked quinoa and puttanesca sauce and harvested more asparagus in preparation for my Sunday dinner. I also made Danish cherries and then  baked a dozen vanilla cupcakes (with Danish cherry filling) and coated them with chocolate icing. Mom came over for dinner on sunday at noon and we went shopping later so that I could purchase a spirea plant for her. While shopping, we also got groceries and then returned home before 5 because of the impending thunderstorms. Last night, the severe storms and tornado warnings meant that myy television viewing was interrupted -- not only because the local news insertions but because I had to take myself and my companion birds into the basement. I listened to the hail and the winds beat on my windows. Today I walked around the house looking for broken glass and shingles destroyed on the roof. I also picked up and moved large tree limbs. Then I re-filled the hummingbirds and oriole feeders as well as the birdseed feeder and water pan.",v,315,73.56,13.3,98.48,24.27,15.75,19.05,70.48,65.4,51.75,10.79,8.89,7.62,0.63,0,0.32,0.32,1.9,12.38,7.3,0.95,15.87,2.86,3.49,13.65,0.63,13.02,3.49,3.17,2.86,1.9,0.63,0.32,4.76,0.95,3.81,0.95,1.9,0.32,0,0,0.63,0,2.86,1.59,1.27,0,0,0,0,0,0,0,3.81,1.27,0,0,0,0,0.95,2.54,0.95,0.32,1.27,0
120374,5,2,6,GuidingValues,"Important values for me are kindness, fairness, intelligence. /  / Kindness above all is the rule. Treating others with respect means everything and can make the difference between a frustrating life and a rewarding one. Everyone wants the same thing, when you get right down to it. People want to be treated with respect and have a life with as little pain as possible. Focusing on the humanity in everyone you meet cab defuse a bad situation, build a bridge between enemies, repair a broken relationship, etc. Finding the courage to admit that you're wrong and being big enough to apologize can work wonders. Kindness is key. /  / Fairness is a close second. Everyone deserves an equal chance, no one should be excluded from the chance to succeed and thrive. Simple things like not cutting in line, not stiffing the waiter on a tip, telling the cashier who gave you too much money back, are important ways to keep things ""even"" and fair. This balance helps prevent resentment, hostility, anxiety, etc. /  / So many problems in the world stem from ignorance, whether it's about culture, race, or even oneself. A conscious effort to improve and expands one's worldview is so beneficial in terms of one's relationship to others, both here and abroad. Learning about other countries, about history, about science helps one navigate the world and understand his place in it.",v,227,77.47,53.21,25.77,61.82,15.13,26.43,83.26,64.76,52.42,10.13,3.52,0.44,0,1.76,0.88,0,6.61,14.98,8.81,1.32,14.54,6.61,4.85,7.05,1.32,11.89,8.37,5.29,5.73,1.76,2.2,1.76,17.18,3.08,14.1,3.96,0.44,2.64,2.2,0,4.85,0,13.22,7.93,5.29,3.08,0.44,2.64,0.44,1.32,0,0,17.62,9.69,3.52,0.44,1.32,2.2,0.44,7.05,0,0,0,0.88
120374,5,2,6,Behaviors7days,"In the past seven days, I have gone to work, had dinner with friends, spent Mother's Day with family, watched movies on cable TV, helped a friend move, washed and waxed my car, babysat for neighbors, watched a dog for a friend, spent a day at home feeling sick, worked on a writing project with a friend, played games online, caught up on emails, cleaned out my closet, read and critiqued a friend's original screenplay, made several playlists for music apps, sprayed for bugs, met an old friend for coffee, went to the DMV to renew my license, , had a service call for my cable TV, lost and then found my glasses, went grocery shopping, changed my sheets, bought socks/underwear, slept,",v,122,98.72,49.82,66.66,44.83,122,19.67,72.95,62.3,37.7,5.74,5.74,5.74,0,0,0,0,0,15.57,9.02,0.82,15.57,2.46,0,3.28,0,21.31,4.1,4.1,9.84,8.2,1.64,0,3.28,0,3.28,1.64,1.64,0,0,0,0,0,4.92,3.28,1.64,0.82,0,0.82,0,0,0,0,11.48,4.1,0.82,0,0,0,2.46,7.38,1.64,4.92,0.82,0
120665,3,2,5,GuidingValues,"My most important values that guide my life are spirituality, Family and Love.  Spirituality is very important to me and those around me because it's are faith and guidence through life.  Family is very important also because as a family we stick together through anything.  Love is also very important to me because without love my life would be incomplete.  All these values put together are the core of my being and those around whitch is my family.  We all feel the same way that's what makes us the family we are.",v,92,3.04,59.46,37.09,99,15.33,18.48,88.04,72.83,64.13,21.74,13.04,8.7,4.35,0,0,0,8.7,18.48,4.35,0,9.78,14.13,8.7,10.87,0,17.39,6.52,3.26,11.96,11.96,0,0,11.96,2.17,9.78,1.09,4.35,1.09,1.09,0,2.17,0,7.61,7.61,0,3.26,3.26,0,0,0,0,0,17.39,4.35,1.09,0,0,0,0,9.78,5.43,0,0,0
120665,3,2,5,Behaviors7days,A week ago my girlfriend and I went to the grocery store with the kids then took them to the park after that we ate dinner at home and watched WWE.  The next day my girlfriend the kids and I went to the pool.  We ate icecream on the porch as a family.  We always cook dinner never eat out.  My girlfriend the kids and I also went shopping for some things we needed from Walmart and took the kids to the pool.  We took our minivan to get a new tire and also went to Discovery Green park downtown.  We went to my sisters apartment the other day.,v,109,81.8,96.54,88.62,33,15.57,11.93,82.57,73.39,55.05,15.6,13.76,6.42,6.42,0,0,0.92,1.83,20.18,12.84,0,13.76,0,4.59,10.09,0.92,12.84,3.67,3.67,11.01,11.01,0,0,4.59,1.83,2.75,0.92,0,0.92,0,0,0.92,0,0.92,0.92,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,15.6,1.83,2.75,3.67,0
123389,7,2,3,GuidingValues,"The # 1 most important value that guides my life is God/Jesus. Religion, Christianity and being a spiritual and religious person is extraordinarily important to who I am, how I live my life and what I do and how I treat others. My # 2 most important value is family and spending time with family. My family is everything to me and I am very close to all my family members, especially my mom. I think it's very important to value your family, because in the end, their all you have besides God. # 3 value, for me would appreciation of art and beauty. That is extremely important to me because I am an artist. I love art, and I love beauty and without that my life would really be incomplete. I think it makes life much more enjoyable and happy when you can not just appreciate beauty but express it through art (painting/drawing etc..) My # 4 would be honesty and being trustworthy. I think you can't live a truly happy life without having those traits and you should be honest and sincere with everyone that you meet, or you will never truly have good friends or good people in your life. My # 5 value would be love, I think it's very important that you have love in your life, whether it be romantic love or just love of friends and family, it's extremely important to me.",v,236,1.88,32.89,65.66,99,19.67,16.53,88.14,72.88,62.29,22.46,15.68,10.59,0,4.24,0,0.42,6.78,12.71,2.12,2.12,7.63,13.14,7.63,9.32,1.27,16.95,8.05,2.54,5.08,5.08,0,0,16.53,2.12,14.41,3.39,2.12,2.97,1.27,2.12,4.66,0,11.02,11.02,0,5.51,5.51,0,0,0,0,0,19.49,5.51,1.27,0,0,1.69,0,11.02,2.97,0.85,0.42,0
